ProjectID,BuildingID,ReportingConstructionType,Borough,Block,Lot,BIN,HouseNumber,StreetName,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalBuildingUnits,BaseSquareFootage,Stories,BBL,Community Board,Council District,Census Tract,NTA,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Postcode
47878,19629,Preservation,1,1643,51,1052261,152,EAST 116 STREET,0,9,9,9,0,5,1016430051,11,8,182,MN34,40.79843,-73.941186,40.79843,-73.941186,10029
58891,19638,Preservation,1,1644,26,1052293,161,EAST 116 STREET,3,0,3,3,0,3,1016440026,11,8,182,MN34,40.798375,-73.941016,40.798375,-73.941016,10029
58891,19799,Preservation,1,1644,57,1052313,140,EAST 117 STREET,4,0,4,4,0,3,1016440057,11,8,182,MN34,40.79946,-73.941528,40.79946,-73.941528,10035
58891,19787,Preservation,1,1644,68,1052319,112,EAST 117 STREET,10,0,10,10,0,5,1016440068,11,8,182,MN34,40.799718,-73.942134,40.799718,-73.942134,10035
58891,19793,Preservation,1,1644,164,1052331,120,EAST 117 STREET,5,0,5,5,0,4,1016440164,11,8,182,MN34,40.799644,-73.941961,40.799644,-73.941961,10035
58891,19808,Preservation,1,1645,124,1052360,155,EAST 117 STREET,3,0,3,3,0,3,1016450124,11,8,182,MN34,40.799105,-73.94064,40.799105,-73.94064,10035
45301,941593,New Construction,1,1652,7501,1088906,222,EAST 104 STREET,0,0,0,89,27500,11,1016527501,11,8,164,MN33,40.789956,-73.944956,40.789956,-73.944956,10029
48765,19048,Preservation,1,1655,13,1052409,229,EAST 105 STREET,0,0,0,8,2535,4,1016550013,11,8,170,MN33,40.790571,-73.944378,40.790571,-73.944378,10029
48765,19049,Preservation,1,1655,14,1052410,231,EAST 105 STREET,0,0,0,8,2523,4,1016550014,11,8,170,MN33,40.790557,-73.944345,40.790557,-73.944345,10029
66805,966644,Preservation,1,1655,15,1052411,235,EAST 105 STREET,48,0,48,48,7502,7,1016550015,11,8,170,MN33,40.79053,-73.944284,40.79053,-73.944284,10029
59474,1172,Preservation,1,1655,23,1052416,2051,2 AVENUE,9,0,9,9,0,5,1016550023,11,8,170,MN33,40.790233,-73.942735,40.790233,-73.942735,10029
59474,19114,Preservation,1,1655,29,1052421,242,EAST 106 STREET,7,0,7,7,0,4,1016550029,11,8,170,MN33,40.790979,-73.943294,40.790979,-73.943294,10029
48885,1946,Preservation,1,1656,1,1080689,1925,3 AVENUE,0,114,114,114,0,20,1016560001,11,8,170,MN33,40.791666,-73.944594,40.791666,-73.944594,10029
48885,804638,Preservation,1,1656,1,1080691,225,EAST 106 STREET,0,116,116,116,0,20,1016560001,11,8,170,MN33,40.791073,-73.943475,40.791073,-73.943475,10029
48885,804717,Preservation,1,1656,1,1080690,211,EAST 106 STREET,0,115,115,115,0,20,1016560001,11,8,170,MN33,40.79137,-73.944179,40.79137,-73.944179,10029
48885,805279,Preservation,1,1656,1,1084322,2075,SECOND AVENUE,0,116,116,116,0,20,1016560001,11,8,170,MN33,40.791067,-73.942128,40.791067,-73.942128,10029
48885,805281,Preservation,1,1656,1,1080693,2081,SECOND AVENUE,0,114,114,114,0,20,1016560001,11,8,170,MN33,40.791371,-73.941907,40.791371,-73.941907,10029
48885,805394,Preservation,1,1656,1,1080688,1945,THIRD AVENUE,0,115,115,115,0,20,1016560001,11,8,170,MN33,40.792374,-73.944073,40.792374,-73.944073,10029
58891,19381,Preservation,1,1660,43,1052483,212,EAST 111 STREET,8,0,8,8,0,4,1016600043,11,8,180,MN34,40.794528,-73.941825,40.794528,-73.941825,10029
58891,1222,Preservation,1,1661,21,1052501,2161,2 AVENUE,4,0,4,4,0,4,1016610021,11,8,180,MN34,40.793961,-73.940012,40.793961,-73.940012,10029
58891,19843,Preservation,1,1666,41,1052594,212,EAST 117 STREET,14,0,14,14,0,6,1016660041,11,8,188,MN34,40.798396,-73.938997,40.798396,-73.938997,10035
58891,1280,Preservation,1,1667,25,1052622,2291.5,2 AVENUE,11,0,11,11,0,6,1016670024,11,8,188,MN34,40.797997,-73.937061,40.797997,-73.937061,10035
50813,943824,Preservation,1,1671,1,1089704,301,EAST 99 STREET,0,0,0,176,1,10,1016710001,11,8,164,MN33,40.786032,-73.945335,40.786032,-73.945335,10029
59474,19124,Preservation,1,1677,38,1052769,332,EAST 106 STREET,4,0,4,4,0,4,1016770038,11,8,170,MN33,40.790042,-73.941078,40.790042,-73.941078,10029
48885,1182,Preservation,1,1678,1,1081081,2086,2 AVENUE,0,118,118,118,0,20,1016780001,11,8,170,MN33,40.791363,-73.941885,40.791363,-73.941885,10029
48885,804639,Preservation,1,1678,1,1081083,315,EAST 106 STREET,0,118,118,118,0,20,1016780001,11,8,170,MN33,40.790265,-73.941561,40.790265,-73.941561,10029
48885,804640,Preservation,1,1678,1,1081085,325,EAST 106 STREET,0,118,118,118,0,20,1016780001,11,8,170,MN33,40.790086,-73.941139,40.790086,-73.941139,10029
48885,804647,Preservation,1,1678,1,1081080,324,EAST 108 STREET,0,118,118,118,0,20,1016780001,11,8,170,MN33,40.791403,-73.940332,40.791403,-73.940332,10029
48885,804648,Preservation,1,1678,1,1081079,334,EAST 108 STREET,0,118,118,118,0,20,1016780001,11,8,170,MN33,40.791244,-73.939957,40.791244,-73.939957,10029
48885,804823,Preservation,1,1678,1,1081084,2065,1 AVENUE,0,118,118,118,0,20,1016780001,11,8,170,MN33,40.790017,-73.939792,40.790017,-73.939792,10029
48885,804824,Preservation,1,1678,1,1081078,2075,1 AVENUE,0,118,118,118,0,20,1016780001,11,8,170,MN33,40.790376,-73.939532,40.790376,-73.939532,10029
48885,805280,Preservation,1,1678,1,1081082,2078,SECOND AVENUE,0,118,118,118,0,20,1016780001,11,8,170,MN33,40.791036,-73.942124,40.791036,-73.942124,10029
58891,1220,Preservation,1,1682,50,1052863,2158,2 AVENUE,13,0,13,13,0,5,1016820050,11,8,180,MN34,40.79367,-73.9402,40.79367,-73.9402,10029
58891,1225,Preservation,1,1683,2,1052867,2164,2 AVENUE,3,0,3,3,0,4,1016830002,11,8,180,MN34,40.793978,-73.939976,40.793978,-73.939976,10029
58891,19410,Preservation,1,1683,6,1052871,307,EAST 111 STREET,8,0,8,8,0,4,1016830006,11,8,180,MN34,40.793651,-73.939684,40.793651,-73.939684,10029
58891,19469,Preservation,1,1683,31,1052883,344,EAST 112 STREET,18,0,18,18,0,6,1016830031,11,8,180,MN34,40.793746,-73.937929,40.793746,-73.937929,10029
58891,19466,Preservation,1,1683,36,1052885,334,EAST 112 STREET,14,0,14,14,0,6,1016830036,11,8,180,MN34,40.793883,-73.938257,40.793883,-73.938257,10029
58891,19698,Preservation,1,1687,43,1052926,316,EAST 116 STREET,9,0,9,9,0,5,1016870043,11,8,188,MN34,40.796713,-73.937102,40.796713,-73.937102,10029
58891,1273,Preservation,1,1689,2,1052984,2284,2 AVENUE,9,0,9,9,0,5,1016890002,11,8,188,MN34,40.797868,-73.937134,40.797868,-73.937134,10035
48646,375,Preservation,1,1691,1,1052997,1918,1 AVENUE,203,0,203,203,16998,14,1016910002,11,8,162,MN33,40.784985,-73.943444,40.784985,-73.943444,10029
61405,976362,New Construction,1,1691,1,1000000,1912,1 AVENUE,153,0,153,153,105682,16,1016910004,11,8,162,MN33,40.784867,-73.94353,40.784867,-73.94353,10029
61875,413,Preservation,1,1701,1,1083953,2070,1 AVENUE,0,426,426,426,0,31,1017010001,11,8,162,MN33,40.790368,-73.93951,40.790368,-73.93951,10029
61875,804652,Preservation,1,1701,1,1083956,420,EAST 111 STREET,0,376,376,376,0,31,1017010001,11,8,162,MN33,40.792277,-73.936532,40.792277,-73.936532,10029
61875,804825,Preservation,1,1701,1,1083954,2090,1 AVENUE,0,396,396,396,0,31,1017010001,11,8,162,MN33,40.790999,-73.939047,40.790999,-73.939047,10029
61875,804826,Preservation,1,1701,1,1083955,2116,1 AVENUE,0,396,396,396,0,31,1017010001,11,8,162,MN33,40.791649,-73.93857,40.791649,-73.93857,10029
58891,19576,Preservation,1,1708,36,1053026,426,EAST 115 STREET,24,0,24,24,0,6,1017080036,11,8,178,MN34,40.794991,-73.935157,40.794991,-73.935157,10029
58891,19572,Preservation,1,1708,39,1053028,422,EAST 115 STREET,8,0,8,8,0,4,1017080039,11,8,178,MN34,40.795018,-73.935222,40.795018,-73.935222,10029
66805,452,Preservation,1,1708,48,1079384,2232,1 AVENUE,8,0,8,8,1600,5,1017080048,11,8,178,MN34,40.794966,-73.936151,40.794966,-73.936151,10029
58891,19568,Preservation,1,1709,7,1053044,415,EAST 115 STREET,30,0,30,30,0,6,1017090007,11,8,178,MN34,40.795087,-73.935341,40.795087,-73.935341,10029
58891,19573,Preservation,1,1709,10,1053046,423,EAST 115 STREET,18,0,18,18,0,6,1017090010,11,8,178,MN34,40.795032,-73.935211,40.795032,-73.935211,10029
58891,19578,Preservation,1,1709,13,1053048,429,EAST 115 STREET,24,0,24,24,0,6,1017090013,11,8,178,MN34,40.794993,-73.935114,40.794993,-73.935114,10029
59474,19757,Preservation,1,1710,19,1053082,441,EAST 116 STREET,30,0,30,30,0,6,1017100019,11,8,178,MN34,40.795413,-73.933987,40.795413,-73.933987,10029
59474,19758,Preservation,1,1710,21,1053083,447,EAST 116 STREET,11,0,11,11,0,5,1017100021,11,8,178,MN34,40.795358,-73.933853,40.795358,-73.933853,10029
59474,804664,Preservation,1,1710,21,1053102,449,EAST 116 STREET,10,0,10,10,0,5,1017100021,11,8,178,MN34,40.795338,-73.93381,40.795338,-73.93381,10029
48765,26937,Preservation,1,1710,26,1053086,307,PLEASANT AVENUE,0,0,0,17,3780,6,1017100026,11,8,178,MN34,40.795316,-73.932976,40.795316,-73.932976,10035
59474,19910,Preservation,1,1711,121,1053140,453,EAST 117 STREET,9,0,9,9,0,5,1017110121,11,8,178,MN34,40.796195,-73.933733,40.796195,-73.933733,10035
52795,805885,Preservation,1,1717,23,1083960,17,WEST 118 STREET,35,0,35,35,5753,6,1017170022,10,9,190,MN11,40.802328,-73.946333,40.802328,-73.946333,10026
66653,985501,New Construction,1,1717,28,1000000,11,WEST 118 STREET,136,0,136,136,8280,9,1017170028,10,9,190,MN11,40.80227,-73.946199,40.80227,-73.946199,10026
48608,38692,Preservation,1,1718,27,1053254,23,WEST 119 STREET,23,0,23,23,3246,7,1017180027,10,9,200,MN11,40.802978,-73.945924,40.802978,-73.945924,10026
52733,941090,Preservation,1,1718,69,1083964,86,WEST 120 STREET,8,0,8,8,1314,6,1017180069,10,9,200,MN11,40.804337,-73.947245,40.804337,-73.947245,10027
48608,23493,Preservation,1,1721,3,1053389,244,LENOX AVENUE,10,0,10,10,1362,5,1017210003,10,9,200,MN11,40.806126,-73.946677,40.806126,-73.946677,10027
52674,39807,Preservation,1,1724,50,1053578,28,WEST 127 STREET,24,0,24,24,22668,6,1017240050,10,9,208,MN03,40.808155,-73.942391,40.808155,-73.942391,10027
52674,39869,Preservation,1,1725,9,1053615,65,WEST 127 STREET,18,0,18,18,19470,6,1017250009,10,9,208,MN03,40.808524,-73.943218,40.808524,-73.943218,10027
52674,2660,Preservation,1,1726,37,1053697,2094,5 AVENUE,27,0,27,27,19718,7,1017260037,10,9,208,MN03,40.808783,-73.940544,40.808783,-73.940544,10035
52674,40049,Preservation,1,1726,49,1053701,20,WEST 129 STREET,29,0,29,29,25563,6,1017260049,10,9,208,MN03,40.809497,-73.9417,40.809497,-73.9417,10027
52674,40053,Preservation,1,1726,51,1053702,24,WEST 129 STREET,4,0,4,4,3696,3,1017260051,10,9,208,MN03,40.80953,-73.941776,40.80953,-73.941776,10027
52674,40055,Preservation,1,1726,52,1053703,26,WEST 129 STREET,4,0,4,4,2622,3,1017260052,10,9,208,MN03,40.809544,-73.941815,40.809544,-73.941815,10027
52674,40059,Preservation,1,1726,53,1053704,30,WEST 129 STREET,4,0,4,4,2574,3,1017260053,10,9,208,MN03,40.809577,-73.941891,40.809577,-73.941891,10027
49445,40088,Preservation,1,1727,10,1053719,53,WEST 129 STREET,24,0,24,24,4996,6,1017270010,10,9,208,MN03,40.809778,-73.942317,40.809778,-73.942317,10027
49445,40079,Preservation,1,1727,14,1053721,43,WEST 129 STREET,25,0,25,25,4996,6,1017270014,10,9,208,MN03,40.809698,-73.942129,40.809698,-73.942129,10027
49445,40069,Preservation,1,1727,16,1053722,39,WEST 129 STREET,25,0,25,25,4996,6,1017270016,10,9,208,MN03,40.809665,-73.942057,40.809665,-73.942057,10027
49445,40063,Preservation,1,1727,20,1053724,31,WEST 129 STREET,18,0,18,18,4138,6,1017270020,10,9,208,MN03,40.809604,-73.941909,40.809604,-73.941909,10027
61840,23579,Preservation,1,1728,2,1053770,406,LENOX AVENUE,0,9,9,9,0,5,1017280002,10,9,208,MN03,40.811095,-73.943049,40.811095,-73.943049,10037
52674,40225,Preservation,1,1728,6,1053773,69,WEST 130 STREET,14,0,14,14,17668,7,1017280006,10,9,208,MN03,40.810431,-73.941941,40.810431,-73.941941,10037
52674,40350,Preservation,1,1728,42,1081379,4,WEST 131 STREET,8,0,8,8,6842,3,1017280042,10,9,208,MN03,40.810421,-73.940016,40.810421,-73.940016,10037
52674,40339,Preservation,1,1728,51,1053802,28,WEST 131 STREET,25,0,25,25,21444,6,1017280051,10,9,208,MN03,40.810652,-73.940564,40.810652,-73.940564,10037
52674,40379,Preservation,1,1728,67,1053810,72,WEST 131 STREET,4,0,4,4,3200,3,1017280067,10,9,208,MN03,40.811075,-73.941572,40.811075,-73.941572,10037
52674,23590,Preservation,1,1728,69,1053811,418,LENOX AVENUE,8,0,8,8,10190,5,1017280069,10,9,208,MN03,40.811469,-73.942778,40.811469,-73.942778,10037
52674,40383,Preservation,1,1728,143,1053821,8,WEST 131 STREET,4,0,4,4,2724,3,1017280143,10,9,208,MN03,40.81046,-73.940109,40.81046,-73.940109,10037
61840,23595,Preservation,1,1729,2,1053825,424,LENOX AVENUE,0,3,3,3,0,3,1017290002,10,9,208,MN03,40.81174,-73.942579,40.81174,-73.942579,10037
61840,23596,Preservation,1,1729,3,1053826,426,LENOX AVENUE,0,3,3,3,0,3,1017290003,10,9,208,MN03,40.811779,-73.94255,40.811779,-73.94255,10037
52674,40378,Preservation,1,1729,6,1053829,71,WEST 131 STREET,4,0,4,4,3492,4,1017290006,10,9,208,MN03,40.811075,-73.941529,40.811075,-73.941529,10037
65373,40514,Preservation,1,1729,49,1053860,30,WEST 132 STREET,10,0,10,10,3330,5,1017290049,10,9,208,MN03,40.811316,-73.940145,40.811316,-73.940145,10037
61840,23593,Preservation,1,1729,101,1053873,422,LENOX AVENUE,0,4,4,4,0,3,1017290101,10,9,208,MN03,40.811699,-73.942612,40.811699,-73.942612,10037
61840,23597,Preservation,1,1729,103,1053874,428,LENOX AVENUE,0,4,4,4,0,3,1017290103,10,9,208,MN03,40.81182,-73.942521,40.81182,-73.942521,10037
52674,40380,Preservation,1,1729,105,1053875,73,WEST 131 STREET,4,0,4,4,2510,3,1017290105,10,9,208,MN03,40.811095,-73.941575,40.811095,-73.941575,10037
61840,23600,Preservation,1,1729,172,1053884,432,LENOX AVENUE,0,3,3,3,0,4,1017290172,10,9,208,MN03,40.811899,-73.94246,40.811899,-73.94246,10037
48128,41096,Preservation,1,1735,8,1053903,63,WEST 137TH ST,21,0,21,21,3406,5,1017350008,10,9,212,MN03,40.81484,-73.938548,40.81484,-73.938548,10037
67890,23647,Preservation,1,1736,1,1083987,560,LENOX AVENUE,106,0,106,106,16986,6,1017360001,10,9,212,MN03,40.816237,-73.939288,40.816237,-73.939288,10037
67890,805961,Preservation,1,1736,60,1083986,50,WEST 139 STREET,108,0,108,108,24980,6,1017360060,10,9,212,MN03,40.816102,-73.937658,40.816102,-73.937658,10037
67577,23412,Preservation,1,1744,1,1083992,700,ESPLANADE GDNS PLAZA,0,312,312,312,14007,27,1017440001,10,9,236,MN03,40.820534,-73.936144,40.820534,-73.936144,10039
67577,804988,Preservation,1,1744,1,1083993,720,LENOX AVENUE,0,312,312,312,14007,27,1017440001,10,9,236,MN03,40.821198,-73.935663,40.821198,-73.935663,10039
48898,822634,Preservation,1,1748,1,1084826,1883,MADISON AVENUE,0,135,135,135,308799,6,1017480001,11,9,198,MN34,40.803857,-73.942069,40.803857,-73.942069,10035
48735,20752,Preservation,1,1751,44,1054106,70,EAST 127 STREET,0,0,0,17,1827,6,1017510044,11,9,206,MN03,40.806726,-73.938993,40.806726,-73.938993,10035
48049,2630,Preservation,1,1751,71,1054129,2049,5 AVENUE,0,0,0,24,4400,7,1017510071,11,9,206,MN03,40.807422,-73.941517,40.807422,-73.941517,10035
47888,20827,Preservation,1,1753,49,1054195,46,EAST 129 STREET,0,10,10,10,3747,5,1017530049,11,9,206,MN03,40.80812,-73.938439,40.80812,-73.938439,10035
50291,20889,Preservation,1,1756,113,1054343,25,EAST 131 STREET,10,0,10,10,1881,5,1017560113,11,9,206,MN03,40.809776,-73.938448,40.809776,-73.938448,10037
51261,2713,Preservation,1,1763,1,1054344,2289,5 AVENUE,0,0,0,297,0,16,1017630001,11,9,210,MN34,40.814945,-73.936012,40.814945,-73.936012,10037
51396,2713,Preservation,1,1763,1,1054344,2289,5 AVENUE,0,297,297,297,61225,16,1017630001,11,9,210,MN34,40.814945,-73.936012,40.814945,-73.936012,10037
51261,2716,Preservation,1,1764,1,1054345,2301,5 AVENUE,0,0,0,60,0,11,1017640001,11,9,210,MN34,40.815502,-73.935614,40.815502,-73.935614,10037
51261,804799,Preservation,1,1764,1,1085294,2311,5 AVENUE,0,0,0,84,0,11,1017640001,11,9,210,MN34,40.816029,-73.935227,40.816029,-73.935227,10037
51261,904741,Preservation,1,1764,1,1085296,2333,5 AVENUE,0,0,0,184,0,19,1017640001,11,9,210,MN34,40.816767,-73.934713,40.816767,-73.934713,10037
51396,2716,Preservation,1,1764,1,1054345,2301,5 AVENUE,0,60,60,60,32251,11,1017640001,11,9,210,MN34,40.815502,-73.935614,40.815502,-73.935614,10037
51396,804799,Preservation,1,1764,1,1085294,2311,5 AVENUE,0,84,84,84,32251,11,1017640001,11,9,210,MN34,40.816029,-73.935227,40.816029,-73.935227,10037
51396,904741,Preservation,1,1764,1,1085296,2333,5 AVENUE,0,184,184,184,32251,19,1017640001,11,9,210,MN34,40.816767,-73.934713,40.816767,-73.934713,10037
58891,20430,Preservation,1,1772,13,1054430,129,EAST 123 STREET,18,0,18,18,0,6,1017720013,11,9,196,MN34,40.803287,-73.938859,40.803287,-73.938859,10035
58891,20495,Preservation,1,1772,50,1054446,156,EAST 124 STREET,4,0,4,4,0,3,1017720050,11,8,196,MN34,40.803484,-73.937428,40.803484,-73.937428,10035
58891,24098,Preservation,1,1772,55,1054448,2026,LEXINGTON AVENUE,16,0,16,16,0,6,1017720055,11,9,196,MN34,40.803259,-73.938248,40.803259,-73.938248,10035
58891,20493,Preservation,1,1772,150,1054457,154,EAST 124 STREET,8,0,8,8,0,3,1017720150,11,8,196,MN34,40.803503,-73.937468,40.803503,-73.937468,10035
49628,20629,Preservation,1,1775,6,1054496,107,EAST 126 STREET,0,0,0,255,23797,11,1017750006,11,9,242,MN34,40.805507,-73.937997,40.805507,-73.937997,10035
49569,20765,Preservation,1,1775,165,1054499,112,EAST 128 STREET,0,0,0,157,25944,12,1017750165,11,9,242,MN34,40.806676,-73.936941,40.806676,-73.936941,10035
58891,20135,Preservation,1,1783,42,1054541,210,EAST 119 STREET,13,0,13,13,0,5,1017830042,11,8,188,MN34,40.799672,-73.938093,40.799672,-73.938093,10035
58891,1323,Preservation,1,1785,25,1054588,2349,2 AVENUE,9,0,9,9,0,5,1017850025,11,8,194,MN34,40.799767,-73.935741,40.799767,-73.935741,10035
48735,1327,Preservation,1,1785,27,1054590,2353,2 AVENUE,0,0,0,9,1616,5,1017850027,11,8,194,MN34,40.799822,-73.935691,40.799822,-73.935691,10035
58891,20397,Preservation,1,1786,39,1079434,224,EAST 122 STREET,4,0,4,4,0,4,1017860039,11,8,194,MN34,40.801455,-73.936513,40.801455,-73.936513,10035
44218,987329,New Construction,1,1790,1,1054691,2319,3 AVENUE,297,0,297,404,35436,19,1017900046,11,8,242,MN34,40.804265,-73.93539,40.804265,-73.93539,10035
66805,502,Preservation,1,1795,24,1084003,2295,1 AVENUE,13,0,13,13,3080,5,1017950024,11,8,188,MN34,40.797408,-73.934393,40.797408,-73.934393,10035
58891,1311,Preservation,1,1796,54,1054775,2330,2 AVENUE,3,0,3,3,0,4,1017960054,11,8,194,MN34,40.799191,-73.936165,40.799191,-73.936165,10035
55428,20311,Preservation,1,1807,30,1054869,438,EAST 120 STREET,42,0,42,42,0,,1018070030,11,8,192,MN34,40.797964,-73.932052,40.797964,-73.932052,10035
58658,525,Preservation,1,1807,47,1054881,2334,1 AVENUE,9,0,9,9,0,5,1018070047,11,8,192,MN34,40.79838,-73.933659,40.79838,-73.933659,10035
44357,958188,New Construction,1,1808,10,1089835,401,EAST 120 STREET,179,0,179,179,27853,12,1018080010,11,8,192,MN34,40.798511,-73.933326,40.798511,-73.933326,10035
65373,28125,Preservation,1,1822,15,1054981,45,ST NICHOLAS AVENUE,12,0,12,12,2598,5,1018220015,10,9,216,MN11,40.800206,-73.952489,40.800206,-73.952489,10026
54709,28144,Preservation,1,1823,18,1055008,60,ST NICHOLAS AVENUE,53,0,53,53,13520,7,1018230018,10,9,216,MN11,40.800887,-73.952507,40.800887,-73.952507,10026
48049,38114,Preservation,1,1823,41,1055024,110,WEST 114 STREET,0,0,0,10,2210,5,1018230041,10,9,216,MN11,40.801029,-73.951391,40.801029,-73.951391,10026
52461,28287,Preservation,1,1824,55,1055039,92,ST NICHOLAS AVENUE,13,43,56,56,64869,7,1018240055,10,9,218,MN11,40.802102,-73.952567,40.802102,-73.952567,10026
51590,38023,Preservation,1,1828,40,1055121,226,WEST 113 STREET,1,17,18,18,23050,6,1018280040,10,9,216,MN11,40.801587,-73.95467,40.801587,-73.95467,10026
45265,38122,Preservation,1,1829,38,1055164,214,WEST 114 STREET,0,0,0,70,4900,5,1018290038,10,9,216,MN11,40.802194,-73.954153,40.802194,-73.954153,10026
45265,38135,Preservation,1,1829,50,1055174,234,WEST 114 STREET,0,0,0,98,6200,5,1018290050,10,9,216,MN11,40.802361,-73.954557,40.802361,-73.954557,10026
50519,38153,Preservation,1,1830,11,1055196,265,WEST 114 STREET,114,0,114,115,2523,5,1018300011,10,9,218,MN11,40.802754,-73.955442,40.802754,-73.955442,10026
44258,928028,New Construction,1,1831,21,1089848,215,WEST 115 STREET,0,0,0,5,6250,4,1018310021,10,9,218,MN11,40.802899,-73.95386,40.802899,-73.95386,10026
44258,969720,New Construction,1,1831,47,1089849,228,WEST 116 STREET,0,0,0,10,9226,6,1018310047,10,9,218,MN11,40.803777,-73.953867,40.803777,-73.953867,10026
48788,9827,Preservation,1,1841,4,1055594,927,COLUMBUS AVENUE,0,0,0,12,2500,5,1018410004,7,7,189,MN12,40.79887,-73.96312,40.79887,-73.96312,10025
49358,25197,Preservation,1,1843,14,1055683,153,MANHATTAN AVENUE,0,0,0,22,16000,6,1018430014,7,7,193,MN09,40.799427,-73.960927,40.799427,-73.960927,10025
49358,25198,Preservation,1,1843,15,1055684,157,MANHATTAN AVENUE,0,0,0,24,16300,6,1018430015,7,7,193,MN09,40.79949,-73.96088,40.79949,-73.96088,10025
49358,25199,Preservation,1,1843,16,1055685,161,MANHATTAN AVENUE,0,0,0,18,16000,6,1018430016,7,7,193,MN09,40.799553,-73.960833,40.799553,-73.960833,10025
60427,25206,Preservation,1,1844,20,1084021,200,MANHATTAN AVENUE,17,0,17,17,20000,6,1018440020,7,7,193,MN09,40.800319,-73.960248,40.800319,-73.960248,10025
60427,805084,Preservation,1,1844,20,1084022,204,MANHATTAN AVENUE,23,0,23,23,20000,6,1018440020,7,7,193,MN09,40.800387,-73.960201,40.800387,-73.960201,10025
60427,805832,Preservation,1,1844,20,1084024,12,WEST 109 STREET,35,0,35,35,20000,6,1018440020,7,7,193,MN09,40.800186,-73.959139,40.800186,-73.959139,10025
60427,805835,Preservation,1,1844,20,1084023,20,WEST 109 STREET,24,0,24,24,20000,6,1018440020,7,7,193,MN09,40.800285,-73.959377,40.800285,-73.959377,10025
44258,927117,New Construction,1,1846,55,1089839,312,WEST 112 STREET,0,0,0,8,12410,5,1018460055,10,9,19702,MN11,40.801995,-73.957585,40.801995,-73.957585,10026
45578,25214,Preservation,1,1846,7504,1055757,272,MANHATTAN AVENUE,0,0,0,57,8463,7,1018467504,10,9,19702,MN11,40.802031,-73.959,40.802031,-73.959,10026
60427,37471,Preservation,1,1859,15,1055913,133,WEST 104 STREET,27,0,27,27,20000,6,1018590015,7,7,189,MN12,40.798528,-73.965237,40.798528,-73.965237,10025
60784,37513,Preservation,1,1860,27,1055933,107,WEST 105 STREET,0,15,15,15,11642,5,1018600027,7,7,189,MN12,40.798698,-73.963654,40.798698,-73.963654,10025
60784,6097,Preservation,1,1863,1,1055996,981,AMSTERDAM AVENUE,0,13,13,13,14094,5,1018630001,7,7,193,MN09,40.801832,-73.964679,40.801832,-73.964679,10025
44256,988143,New Construction,1,1863,5,1000000,137-159,WEST 108 STREET,199,0,199,199,1000,11,1018630017,7,7,193,MN09,40.801083,-73.963173,40.801083,-73.963173,10025
65210,37267,Preservation,1,1887,48,1057068,305,WEST 97 STREET,97,0,97,97,5046,7,1018870048,7,6,183,MN12,40.796049,-73.972978,40.796049,-73.972978,10025
